idx	18BR003	11BR024	11BR042	01BR033	03BR002	11BR023	11BR036	01BR018	14BR008	11BR004	15BR003	06BR005	11BR016	20BR005	11BR080	18BR002	11BR018	03BR010	22BR006	18BR007	11BR025	05BR026	11BR055	05BR029	11BR043	05BR009	11BR030	11BR038	20BR008	03BR004	11BR020	11BR056	11BR019	11BR010	01BR027	11BR060	11BR072	18BR017	20BR001	14BR005	05BR001	03BR005	03BR013	21BR010	11BR053	11BR017	20BR002	05BR003	11BR031	09BR007	11BR059	11BR015	01BR030	06BR014	18BR009	11BR028	11BR050	11BR049	11BR075	11BR054	22BR005	13BR009	05BR016	11BR014	18BR016	06BR003	11BR051	06BR006	14BR014	20BR007	09BR005	20BR006	18BR010	16BR012	11BR013	11BR012	09BR004	11BR032	18BR019	11BR027	11BR003	11BR074	01BR001	05BR038	01BR017	01BR015	11BR022	01BR025	11BR009	11BR006	11BR011	05BR005	11BR058	11BR040	11BR073	01BR032	01BR031	18BR004	11BR047	18BR006	11BR044
hsa-miR-4667-5p	0.6824	0.471	0.5561	0.6566	0.9264	1.2432	0.3212	0.762	0.3597	0.3986	0.8441	0	1.0263	1.4888	0	0.8577	1.2734	0	0.4119	1.274	0.4424	1.5828	0.3817	0.8066	0.8004	0	0.7257	0	1.0127	1.4896	0	0	0	0.7373	0.774	0.8095	0	1.8045	0	0.8612	0	0.6657	1.3145	0.3564	1.285	0	0.7072	0	0	0.6037	0.4551	0	0	0.7408	0.4808	0.9931	0	0.2029	0.4571	0.3254	0.3522	0.4552	0	0.3571	0.2625	1.7446	0.2216	1.1939	0	1.2885	0.3132	2.2073	0.8427	0	0	0.92	0	0.3147	0.5873	0.6119	0.502	0.2701	0.9129	0	0	0.5013	0	0	1.1917	0.7505	0.5168	1.3462	0.9422	0.4869	0.7635	0	1.3086	0.5296	0.7212	0.6282	0.3616
hsa-miR-4668-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4668-5p	0.6824	0.471	0.3047	0	0.5363	0	0.3212	1.258	0	0	0.2616	0.5636	0	0.2938	0.3919	0.3456	0	1.1005	0.5808	0	0.7805	0	0	0	1.8949	0.4426	0.5219	1.0347	0.2673	0	0	0.6935	1.0702	0.5307	0	0	0	1.3195	0.3701	0	0	0	0	0.3564	0.3097	0	0	0	0	0	0	1.4114	2.0203	0.2238	0	0.2607	0.2096	0.539	0.2466	0	0	0.4552	0	0	0	0.7413	0	0	0.2415	0	0.978	0	0	0	0.8168	2.6673	0	0.3147	0.2234	0.6119	0.502	0.4976	0	0	1.0536	0.5013	0.5496	0	0.7156	0.5409	0	0.4705	0	0	1.3938	0	0	0	0	0	0.6505
hsa-miR-4669	0.3812	0	0	0	0	0	0	0	0	0	0	0	0	0.5377	0	0.8577	0	0	0	0	0	0.4845	0	0	0.5795	0	0	0	0	0.4453	0.7783	0	0	0	0.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4670-3p	0.6824	0	0.7701	0	0.5363	0.5418	0	0	1.7074	0.9669	0	0	0.6025	0.2938	0.3919	0	1.2734	0.4662	0.2206	0	0.4424	1.1357	0.6832	0	0.3187	0	0.2844	0	0	0.7851	0.441	0.2699	0	0.2896	0	1.0902	0.6105	0.998	0.3701	0.8612	0.6097	0.6657	0.5808	0.3564	0.3097	0	0	0	0	0	0.4551	0	0	0.7408	0.4808	0	0.3925	0.3807	0.6408	0	0.3522	0.9468	0.5115	0.3571	0.2625	0	0.2216	0	0.2415	0	0.3132	0	0	1.0608	0	0	0.9218	0.3147	0.5873	1.0402	0	0.2701	0	0.9097	0	0.5013	0.5496	0	0.4017	0.7505	0.8965	1.1089	0.3864	0.4869	0.551	0	0	0	0.4052	0	0.3616
hsa-miR-4670-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2206	0	0	0	0	0	0	0	0	0	0	0.4453	0	0	0	0	0	0	0	0	0.1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3522	0	0	0	0	0.4178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4671-3p	0	0	0.5561	0	0	0	0	0	0.3597	0.3986	0.4829	0.3092	0.6025	0	0.6997	0	0	0	0	0	0	0	0.3817	0.459	0	0	0.2844	0.6082	0	0.4453	0.7783	0	0	0	0.774	0	0	0	0.1969	0	0	0	0	0	0	0	0.276	0	0	0	0	0	0	0	0	0	0	0	0.2466	0	0	0.2455	0	0	0.2625	0.4178	0	0	0.6291	0	0.5703	0.9295	0	0	0	0	0.7787	0	0	0	0	0	0	0	1.0536	0	0	0	0	0.2957	0	1.1089	0.3864	0	0.3016	0.9598	0	0.9161	0	0	0.8911
hsa-miR-4671-5p	0.6824	0	0.5561	0	0	0.5418	0	0	0.3597	0	1.2579	0.3092	1.6199	0	0	0	0	0.4662	0	0.4379	1.0542	0	0.9325	0.2477	0	0	0	0.6082	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276	0.6747	0	0	0.4551	0	0	0	0.4808	0	0.2096	0	0.2466	0.3254	0	0	0	0	0	0.7413	0	0	0	0	0.3132	0	0	0	0.4654	0	0	0	0	0.3382	0	0	0	0	0	0	0.5496	0	0	0.9334	0	0	0	0	0.9487	1.1763	0	0.9161	0	0	0
hsa-miR-4672	0	0	0	0	0	0.9347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3817	0	0	0	0	0	0	0	0	0	0.4505	0	0.774	0	0	0	0.1969	0	0	0	0	0	0	0	0	0	0	0.3332	0	0	0	0	0	0	0	0	0	0	0	0.2455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4052	0	0
hsa-miR-4673	0	0	0	0	0	0.5418	0.3212	0	0	0	0	0	0	0.5377	0	0.3456	0	0	0	0	0	0.4845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5836	0.1969	0	0	0	0	0	0	0	0	0	0	0	0.4551	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2625	0	0	0	0	0.3658	0.3132	0	0	0.6258	0	0	0	0	0	0	0	0	0.5275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4674	0	1.1098	0	0	0	0	0.3212	0	0	0	0	0	0	0.2938	0	0.3456	0	0	0	0	0.4424	0	0	0	0	0	0	0	0.4927	0	0.7783	0	0	0	0	0	0	0	0	0	0.6097	0	0	0	0	0	0	0	0	0.3332	0	0	0.819	0	0	0.2607	0	0.2029	0	0.3254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2234	0.3382	0.502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5296	0.9803	0	0
hsa-miR-4675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8714	0	0	0	0	0	0	0	0	0	0.5703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4676-3p	0	0	0	0	0	0.5418	0.3212	0	0	0	0	0	0.6025	0	0	0	0	0	0	0	0	0.4845	0	0	0	0	0	0	0	0	0.441	0	0	0	0.774	0.4608	0	0	0	0	0	0.6657	0	0	0	0	0	0	0	0.3332	0	0	0.819	0.4175	1.1286	0	0.2096	0	0	0	0	0	0	0	0	0.4178	0	0	0	0.8997	0.5703	0	0	0	0.4654	0	0.4413	0	0	0	0	0	0	0.6652	0	0	0	0	0	0	0	0.4705	0	0	0	0.211	0	0	0	0	0
hsa-miR-4676-5p	0	0	0.3047	0	0	0	0	0	0	0	0.6748	0	0.6025	0	0	0	0	0	0	0.7733	0.4424	0	0	0	0	0	0	0	0.2673	0.4453	0	0.2699	0	0	0	0	0	0.5836	0	0	0	0	0.9938	0	0	0	0	0	0	0	0	0	0.819	0	0	0.2607	0	0.2029	0	0	0	0	0	0	0	0	0.2216	0	0	0	0	0	0	0	0.4654	0	0.4413	0	0	0.6119	0	0.2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3951	0	0	0	0	0
hsa-miR-4677-3p	2.1131	3.3044	2.3211	3.2699	1.486	2.7918	3.8296	2.1632	0.3597	4.4172	2.6249	2.3399	2.6285	2.4034	4.3021	2.1761	2.2568	0.8179	2.3119	1.4714	2.0806	1.5828	1.8975	4.0806	2.5101	2.0811	1.2063	0	3.2552	2.089	1.2811	1.8776	2.222	1.2228	3.6277	2.0038	1.6356	2.3187	3.4128	1.7864	2.3805	1.9751	0.5808	1.0846	1.8616	2.1073	2.1969	0.6747	2.0279	1.8471	2.4463	2.1109	2.0203	1.2279	2.6185	2.5246	3.0615	3.8518	3.015	1.1797	3.0815	3.5095	1.8291	2.0318	2.1993	1.5923	2.2179	2.077	2.0347	2.2483	3.5444	3.042	2.1923	2.0903	3.1692	2.0434	1.4798	2.363	1.9438	1.0402	2.5836	2.2347	2.032	3.1068	2.0797	2.6784	1.5134	2.4417	1.6993	2.3488	1.6571	2.588	2.3199	1.7692	2.7684	2.3038	2.2304	1.8723	1.1999	2.0956	3.4555
hsa-miR-4677-5p	0	0	0.3047	0	0	0	1.4572	0	0	0.7105	0.2616	0.3092	1.3534	0	1.5224	0	0	0	0.2206	0	0.7805	0.4845	0	0.9534	0	0	0	0.6082	0.4927	0	0	0	0.4505	0	0	0	0	0.5836	0	0.4939	0.6097	0	0	0.3564	0	0.4994	0.276	0.6747	0	0.8313	0.8005	0	0	0	0	0	0.5549	1.0405	0.2466	0	0	0.9468	0	0.3571	0	0	0.7347	0	0.2415	0	0	0.6808	0	0	0	0	0.4413	0.7919	0.4168	0	0	0.2701	0.5275	0.3706	0	0	0	0	0.4017	0.2957	0	0.4705	0	0	0	0.3951	0	0.5296	0	0	0.8911
hsa-miR-4678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4679	0	0	0	0	0	0	0.3212	0	0	0	0	0	0	0	0	0	0.5582	0	0	0	0	0	0	0	0	0	0	0.6082	0	0	0	0.2699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4680-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5974	0	0	0	0	0.2238	0	0	0.2096	0.539	0.4571	0	0.635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4705	0	0	0	0	0	0	0	0	0.3616
hsa-miR-4680-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2455	0	0	0	0	0	0	0.2415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3016	0	0	0	0	0.348	0
hsa-miR-4682	0	0.471	0.9564	0.6566	0	0.5418	0	0	0.3597	0	0.8441	0.7799	0.6025	1.0903	0.3919	0	0	0	0.732	1.274	1.2842	0.8465	0	0	0.8004	0	2.0181	0.6082	0.2673	2.3155	0	0	0.7934	0.2896	0	0	0.4342	0.5836	0.3701	0	1.8598	0	0.9938	0.6419	0	0	0.276	0	0	1.0279	0.8005	0	0	1.3277	0.4808	0.6729	0	0	1.083	1.4706	0.635	0.9468	0	0	0.9985	0	0.5831	0.7171	0.2415	0	1.2955	2.0055	0.482	1.0608	0.4654	1.4772	0	0	0	0.3382	0.8738	0.694	0.5275	0	1.656	1.1677	0.5496	1.076	0	1.899	0.5168	0	0	0.2639	0.3016	0.7049	0	0	0	0	0
hsa-miR-4683	0.3812	0	0	0	0	0.9347	0	0	0.8872	0	0	0.7799	0	0.2938	0.6997	0	0	0	0.2206	0.4379	0	0	0	0	0.5795	0.7808	0.2844	0	0.2673	0.4453	0	0	0	0.2896	0	0.4608	0.2334	0	0.1969	0.8612	0	1.1194	0	0	0	0	0	0	0.5974	0	0	0.4136	0	0.5882	0	0	0	0	0.4571	0	0	0	0	0	0	0	0.2216	0	0.9343	0	0	1.6372	0	0.6258	0	0	0	0	0.4168	0	0	0.4976	1.4676	0	0	0	0	0	0	0	0	0.8247	0	1.7692	0	0.211	0	0	0	0	0
hsa-miR-4684-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2957	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4684-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4685-3p	2.0086	1.551	1.2695	2.6294	1.2332	2.4744	0	2.3716	1.0928	1.1845	1.8416	1.8595	1.0263	1.8914	1.3564	2.9576	2.5171	2.1483	1.1087	2.8841	1.6568	1.9236	1.3302	1.5225	2.8439	1.2846	1.8539	1.8567	1.6954	2.6	2.0766	0.8663	1.3023	1.4744	1.9412	0.4608	1.6356	2.1668	1.0169	1.7864	1.634	2.7788	2.4493	1.5662	2.3422	1.6173	1.9827	1.9932	2.9391	2.4373	0.4551	0	2.6666	1.5087	2.0579	1.7558	0.2096	0.2029	0.4571	2.0131	2.6446	1.4166	0.5115	1.0864	1.2613	1.5923	0.9972	2.7644	1.8281	2.4898	0	2.8136	2.1923	1.3946	1.3351	1.8782	0.7787	1.9729	1.7419	1.2146	2.1143	1.7071	1.2167	0.3706	2.4067	2.2447	1.9192	2.4417	1.1917	2.4723	2.1526	1.8872	1.1562	1.5885	1.831	0.7049	1.3086	1.9571	1.9704	3.2415	0
hsa-miR-4685-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2238	0.4808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2844	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6097	0	0.9938	0	0	0	0	0	0	0	0	0	0	0	0	0.2607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3016	0	0	0	0	0	0
hsa-miR-4687-3p	0	0.471	0.3047	0	0.5363	0	0	0.762	0	0.7105	0.4829	0	0	0.5377	0	0	0	0.4662	0.4119	0.4379	0	0.8465	0.3817	0	0.5795	0	0	0	0	0.4453	0	0	0.4505	0.2896	0.774	0	0.2334	0.5836	0.1969	0	0.6097	0	0	0	0	0	0.7072	0.6747	0	0.3332	0.8005	0.4136	0	0	1.1286	0.4815	0	0	0	0	0.635	0	0	0	0	0	0	0	0.2415	0.3658	0	0.9295	0.482	0.6258	0	0	0	0	0	0	0.502	0	0	0	1.0536	0	0	1.076	0.7156	0.5409	0	0	0.3864	0	0	0	0	0.289	0	0	0.3616
hsa-miR-4687-5p	1.4928	1.7296	0.9564	1.7249	2.5736	2.7918	0.8059	1.6264	0.6475	1.3735	2.758	1.6558	3.2163	1.6005	1.3564	3.007	0.9597	0.8179	1.2152	2.3937	1.0542	1.7632	1.4943	0.2477	2.3791	1.2846	2.234	1.0347	2.3421	1.2907	1.9488	1.5118	0.7934	0.9179	1.6462	1.704	1.1565	2.1668	0.9087	1.6047	1.3661	1.4641	1.9907	1.4228	2.9899	1.6173	2.3833	1.7592	1.3443	2.6312	1.9879	0.7346	2.0203	1.0048	2.1888	1.8381	0.7008	0	0.8037	2.4065	2.511	0.6383	1.0453	1.425	0.9985	2.6722	0.8719	1.8381	0.9343	2.6966	0.7885	3.4529	1.9172	2.0903	1.8739	2.1917	0.2375	1.3003	1.7419	2.0599	2.1143	2.5201	0.9129	0	2.0797	1.9666	0.9467	2.7095	1.9596	1.8082	1.6571	1.3462	1.6554	1.7692	1.3938	1.6076	1.9834	1.7821	1.5587	2.7505	0
hsa-miR-4688	0.6824	0	0	0.6566	0	0.9347	0	0	0.6475	0	0.2616	0.3092	0.6025	0.5377	0	0.8577	0	0.8179	0.2206	0.4379	0	0.4845	0.3817	0	0.5795	0.4426	1.2063	0.6082	0.4927	0	0.7783	0	1.0702	0.2896	0.774	0.4608	0.2334	0.998	0.3701	0.4939	0.6097	0.6657	0.5808	0	0	0	0	1.1326	0	0.8313	0.8005	0	0.819	0.2238	0.8407	0	0	0	0.4571	0.8149	0	0.2455	0.2783	0	0	0.4178	0	0.7171	0	0.3658	0	1.3263	0	0	0	0.5321	0	0	0	0	0	0.2701	0	0.9097	1.0536	0.8726	0.9467	0	0.4017	0.2957	0.5168	0	0	0.2639	1.1128	0	0.7979	0.289	0.4052	1.0644	0
hsa-miR-4689	0	0	0.3047	0	0	0	0.3212	0	0	0	0.8441	0	0	0.7463	0	0.8577	0	0	0.2206	0	0.7805	0	0	0	0.3187	0	0.9043	0	0	0	0.441	0	0	0	0	0	0	0	0	0.4939	0	0	0	0.3564	0.3097	0.8696	0	0.6747	0.5974	0	0	0	0	0	0.4808	0.6729	0.3925	0.2029	0.2466	0.5908	0.635	0.2455	0	0	0.2625	0	0	0	0	1.7261	0.3132	0.3802	0	0	0	1.2253	0	0	0.2234	0.8419	0.502	0.2701	0	0.3706	0	0	0.9467	0	0	0	0	0.4705	0	0.2639	0.9487	0.3951	0.7979	0.5296	0	0.348	0
hsa-miR-4690-3p	0.6824	0	0	0	0	0.9347	0.8059	0.762	0	0	0	0.5636	0	0	0.3919	0	0	0	0	0	0.4424	0	0	0	0.8004	0	0.2844	0	0	0	0	0	0	0	0	0.8095	0	0	0	0.4939	0	0	0	0	0	0	0	0	0	0.6037	0	0	0	0.2238	0	0	0.3925	0.2029	0.6408	0.3254	0	0	0	0	0	0	0.2216	0	0	0	0.3132	0	0	0.6258	0.4654	0	0.2375	0	0.5873	0.3382	0	0	0.5275	0	0	0	0	0	0	0	0	0	0	0	0	0.5583	0	0	0	0	0
hsa-miR-4690-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4691-3p	0	0.8255	0	0.6566	0	0	0	0.762	0.3597	0.7105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2844	0	0	0	0.441	0.2699	0	0	1.2751	0	0	0	0	0	0	0	0	0	0	0	0.276	0	0	0	0	0	0	0	0	0.2607	0	0	0	0	0	0	0.2783	0	0	0	0	0.7171	0	0	0.978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1677	0	0	0	0	0	0	0.3864	0	0.3016	0	0	0	0	0	0
hsa-miR-4691-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4692	0.3812	0	0	0.6566	0	0	0	0	0	0	0.2616	0	0	0	0	0	0	1.7175	0	0	0.7805	2.1991	0	0	1.449	0	0	0	0	0.4453	0	0	0	0	0	0.8095	0	0	0.1969	0	0	0	1.3145	0	0	0	0	1.7592	1.0187	0	0	0.4136	0	0.5882	0	0	0	0.2029	0	1.0088	0	0.2455	0.2783	0	0.4846	0.7413	0	0	0	0	0	0	0.8427	0	1.0991	0	0	0.3147	0.7398	0.6119	0	0	0	0	0	0	0	0	0.4017	0	0	0	0	0.4869	0.3016	0.211	0	1.2207	0	0	0
hsa-miR-4693-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4693-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4694-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3456	0	0	0.2206	0	0	0	0	0	0	0.7808	0	0	0	0.4453	0	0	0	0.7373	0	0.4608	0.4342	0	0	0	0	0	0	0	0	0.4994	0	0.6747	0.5974	0	0	0	0	0	0	0	0	0	0	0	0.3522	0	0.5115	0.3571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4694-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4695-3p	0	0	0	0	0	0	0	0	0	0	0.2616	0	1.0263	0	0	0.3456	0	0	0.2206	0	0	0	0	0	0.3187	0	0	1.0347	0	0.4453	0	0	0	0	0	0	0	0	0.1969	0	0	0.6657	0	0.3564	0.3097	0	0.276	0	1.0187	0	0.4551	0	0	0	0	0.2607	0	0	0.4571	0	0	0	0	0	0	0	0	0	0.2415	0.6573	0.5703	0	0	0	0	0.5321	0	0.3147	0	0	0	0	0	0	0	0.5013	0	0	0	0	0	0	0	0.2639	0.3016	0	0	0	0	0.348	0
hsa-miR-4695-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3332	0	0	0	0	0.4808	0	0	0	0.2466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4017	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4697-3p	1.1438	1.3472	0	1.1062	2.5736	3.875	0	1.9197	1.4325	1.1845	1.5791	1.9515	1.0263	0.5377	1.1689	3.0548	0.9597	4.3809	0.9937	1.645	3.5999	1.3765	3.5733	0.9534	4.3938	1.8128	2.8717	0.6082	0.2673	5.8158	1.2811	1.4037	4.546	2.4454	0.774	1.325	4.2141	3.4558	1.4619	4.0809	1.3661	3.108	1.9907	0.8801	0	0	0	3.5525	6.0809	5.0649	1.0789	0.7346	2.0203	2.1774	1.3684	0.6729	1.4435	2.4672	2.0597	5.3658	0.635	4.9823	2.272	0.8817	1.583	0	2.6582	2.6208	4.4443	4.9546	0.5703	0.6808	7.0607	1.0608	3.3416	0.5321	4.3576	3.0972	3.2543	4.245	0.502	1.1606	0	1.9741	0	2.1124	3.4856	2.4417	3.7911	1.8082	1.6571	3.9324	0.6909	1.1404	2.3746	5.7653	0	4.9199	2.7034	1.0644	3.9028
hsa-miR-4697-5p	0	0	0	0	0.5363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482	0	0.4654	0	0.2375	0.3147	0	0.6119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3951	0	0	0	0	0
hsa-miR-4698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
